label,body_char_len,body_word_count,subject_char_len,subject_word_count,num_urls,has_url,num_html_tags,has_html,num_exclaim,num_question,num_digits,digit_ratio,uppercase_ratio,num_money_symbols,has_money_symbol,avg_word_len,urgent_word_count,subject_is_reply
0,2445,417,70,12,1,1,0,0,1,1,59,0.0234,0.0658,0,0,4.21,6,1
1,485,78,65,11,1,1,0,0,2,0,7,0.0127,0.0235,0,0,4.865,0,0
0,4277,640,98,13,3,1,0,0,0,0,33,0.0075,0.0374,0,0,5.455,1,0
1,67,10,27,6,1,1,0,0,0,1,0,0.0,0.0286,0,0,4.375,0,0
0,606,91,50,8,2,1,0,0,0,1,26,0.0396,0.0416,0,0,5.354,0,1
1,187,26,51,7,1,1,0,0,0,0,0,0.0,0.0579,0,0,5.758,0,0
0,942,146,50,8,3,1,0,0,0,1,35,0.0352,0.0498,0,0,4.831,0,1
1,611,64,24,4,1,1,0,0,0,1,35,0.055,0.0943,0,0,5.794,0,0
1,344,54,29,5,1,1,0,0,2,0,0,0.0,0.023,0,0,5.169,0,0
0,3580,604,54,10,4,1,1,1,0,5,74,0.0204,0.0352,0,0,4.484,1,1
0,1041,184,21,3,0,0,0,0,0,0,21,0.0198,0.1669,1,1,4.353,1,0
0,1422,258,48,7,1,1,0,0,1,2,57,0.0387,0.0643,0,0,3.981,1,1
0,1192,176,60,9,3,1,0,0,0,4,51,0.0407,0.0692,0,0,4.757,0,1
0,942,161,41,7,2,1,0,0,0,2,51,0.0518,0.0581,0,0,4.304,1,1
1,3855,644,12,3,0,0,0,0,0,0,0,0.0,0.0477,0,0,4.859,1,0
1,146,35,18,3,1,1,0,0,1,0,0,0.0,0.1182,0,0,2.895,0,0
1,138,18,55,9,1,1,0,0,1,0,0,0.0,0.2416,0,0,5.519,0,0
0,931,170,37,5,1,1,0,0,0,0,28,0.0289,0.0705,0,0,4.074,1,1
1,154,20,41,6,1,1,0,0,2,1,5,0.0255,0.0576,2,1,5.538,0,0
0,646,101,75,10,2,1,0,0,0,1,2,0.0028,0.045,0,0,5.243,0,1
1,275,36,44,7,1,1,0,0,0,0,0,0.0,0.0356,0,0,5.884,0,0
0,295,56,45,8,0,0,0,0,0,2,2,0.0059,0.0356,0,0,4.0,0,0
1,200,32,53,6,1,1,0,0,1,1,0,0.0,0.0918,0,0,5.158,0,0
1,141,35,19,3,1,1,0,0,1,0,0,0.0,0.1226,0,0,2.789,0,0
1,228,33,39,6,1,1,0,0,1,0,0,0.0,0.1905,0,0,5.385,0,0
1,3399,581,29,6,0,0,0,0,1,1,0,0.0,0.0553,0,0,4.741,1,0
0,142,24,18,5,0,0,0,0,0,0,23,0.1429,0.1146,0,0,4.103,0,1
1,301,56,30,5,1,1,0,0,3,0,2,0.006,0.0462,0,0,4.295,0,0
1,218,32,42,7,1,1,0,0,0,0,0,0.0,0.0653,0,0,5.103,1,0
0,3633,527,47,7,0,0,0,0,0,1,152,0.0413,0.0793,0,0,4.833,0,0
1,315,50,30,6,1,1,0,0,1,0,0,0.0,0.0625,0,0,4.857,0,0
1,193,44,21,3,1,1,0,0,0,1,0,0.0,0.0403,0,0,3.17,0,0
0,31299,4399,33,6,90,1,0,0,0,58,1186,0.0379,0.0494,3,1,4.692,32,0
0,1926,333,48,7,0,0,0,0,1,3,59,0.0299,0.1257,0,0,4.065,1,1
0,3082,447,46,8,0,0,0,0,0,0,167,0.0534,0.0884,3,1,4.776,0,0
0,263,44,34,6,0,0,0,0,0,1,0,0.0,0.0511,0,0,4.7,0,0
1,191,44,17,3,1,1,0,0,0,1,0,0.0,0.042,0,0,3.043,0,0
0,484,74,44,7,2,1,0,0,0,1,2,0.0038,0.0349,0,0,5.198,0,1
0,1910,263,45,6,4,1,0,0,0,1,28,0.0143,0.1134,0,0,5.283,0,0
1,143,35,18,3,1,1,0,0,1,0,0,0.0,0.1215,0,0,2.816,0,0
1,183,22,29,4,1,1,0,0,0,0,0,0.0,0.0719,0,0,6.423,0,0
0,3290,436,39,6,3,1,0,0,6,8,93,0.0279,0.096,6,1,4.244,1,0
1,109,10,37,10,0,0,0,0,4,0,3,0.0204,0.2174,0,0,3.6,1,0
1,316,56,36,7,0,0,0,0,0,0,34,0.0963,0.0335,0,0,4.333,0,0
1,476,77,25,5,1,1,0,0,1,0,7,0.0139,0.0233,0,0,4.805,0,0
0,3638,523,55,7,0,0,0,0,0,0,152,0.0411,0.0783,0,0,4.813,0,0
0,4386,636,76,14,0,0,0,0,1,3,305,0.0683,0.2195,0,0,4.625,0,1
0,18149,2507,65,13,22,1,0,0,4,1,287,0.0158,0.1146,0,0,5.413,6,0
0,3304,468,43,7,0,0,0,0,0,0,152,0.0454,0.0834,0,0,4.903,0,0
1,110,10,43,9,0,0,0,0,4,0,1,0.0065,0.2405,0,0,4.211,1,0
1,244,36,35,6,1,1,0,0,0,1,5,0.0179,0.0821,1,1,5.048,0,0
1,292,51,31,6,1,1,0,0,2,0,2,0.0062,0.0196,0,0,4.509,0,0
0,3427,492,52,6,0,0,0,0,0,0,156,0.0448,0.0891,0,0,4.908,0,0
1,6334,1109,28,4,0,0,0,0,6,1,0,0.0,0.0495,0,0,4.613,1,0
0,3335,476,39,7,0,0,0,0,0,0,156,0.0462,0.0862,0,0,4.882,0,0
0,1065,176,60,9,2,1,0,0,0,1,9,0.008,0.032,0,0,4.714,0,1
0,638,85,36,6,1,1,0,0,0,1,4,0.0059,0.0362,0,0,5.22,0,0
0,1927,261,36,6,2,1,1,1,0,3,61,0.0311,0.0581,0,0,4.865,0,0
0,1927,261,36,6,2,1,1,1,0,3,61,0.0311,0.0581,0,0,4.865,0,0
0,1134,185,52,7,1,1,0,0,0,1,10,0.0084,0.035,0,0,4.906,1,1
0,1335,220,56,8,5,1,0,0,0,1,25,0.018,0.0225,0,0,4.803,0,0
1,204,32,65,9,1,1,0,0,1,0,0,0.0,0.1192,0,0,4.707,0,0
1,183,26,13,2,1,1,0,0,0,1,0,0.0,0.0331,0,0,5.393,0,0
1,280,49,55,11,1,1,0,0,2,0,6,0.0179,0.0319,0,0,4.283,0,0
0,171,28,49,7,0,0,0,0,0,0,8,0.0362,0.1852,0,0,4.857,1,1
1,411,73,16,2,1,1,0,0,1,0,2,0.0047,0.0393,0,0,4.44,0,0
1,477,77,7,1,1,1,0,0,1,0,7,0.0144,0.0134,0,0,4.872,0,0
0,3660,524,79,10,0,0,0,0,0,0,156,0.0417,0.0804,2,1,4.895,0,0
1,150,25,60,10,1,1,0,0,1,2,1,0.0047,0.0696,0,0,4.543,2,0
0,1034,169,60,9,2,1,0,0,0,2,2,0.0018,0.0245,0,0,4.865,1,1
1,318,54,30,4,1,1,0,0,0,0,0,0.0,0.0446,0,0,4.638,1,0
1,196,28,54,8,1,1,0,0,1,0,0,0.0,0.2062,0,0,5.389,0,0
0,1401,187,40,5,0,0,0,0,1,1,75,0.052,0.0978,1,1,4.974,2,0
1,145,35,15,3,1,1,0,0,1,0,0,0.0,0.1226,0,0,2.789,0,0
0,4121,561,9,2,105,1,2,1,2,0,278,0.0673,0.0,0,0,6.27,0,0
1,200,25,42,7,1,1,0,0,1,1,0,0.0,0.0753,0,0,5.812,0,0
1,340,57,32,6,1,1,0,0,2,0,0,0.0,0.0233,0,0,4.762,0,0
1,293,44,42,7,2,1,0,0,0,0,13,0.0387,0.0583,0,0,4.961,1,0
1,210,30,65,9,1,1,0,0,2,1,2,0.0072,0.1276,0,0,5.077,0,0
1,302,51,64,10,1,1,0,0,1,0,0,0.0,0.0634,0,0,4.656,0,0
1,230,34,50,8,1,1,0,0,0,0,0,0.0,0.0417,0,0,5.143,1,0
0,354,70,20,3,0,0,0,0,0,0,0,0.0,0.0484,0,0,3.959,0,0
0,921,167,36,6,2,1,0,0,0,0,148,0.1545,0.0371,0,0,3.925,0,0
0,2306,383,68,10,2,1,0,0,0,4,39,0.0164,0.0284,0,0,4.364,1,1
0,347,59,26,5,1,1,0,0,0,1,23,0.0615,0.0233,3,1,4.391,2,1
1,522,88,39,5,1,1,0,0,0,0,3,0.0053,0.0568,0,0,4.763,0,0
0,853,146,45,7,1,1,0,0,0,0,29,0.0323,0.0486,0,0,4.373,0,1
0,482,81,42,8,0,0,0,0,0,0,9,0.0171,0.0718,0,0,4.326,0,1
1,162,9,18,1,1,1,0,0,0,0,20,0.1105,0.2958,0,0,16.6,0,0
0,3032,426,78,12,9,1,0,0,0,11,50,0.0161,0.1074,0,0,4.708,3,0
1,229,35,53,9,0,0,0,0,3,0,4,0.0141,0.0495,0,0,5.136,1,0
0,785,148,26,5,1,1,0,0,1,3,44,0.0542,0.06,0,0,3.667,1,1
1,301,51,7,1,1,1,0,0,1,0,1,0.0032,0.0169,0,0,4.577,0,0
0,1259,193,44,7,4,1,0,0,0,3,30,0.023,0.0333,0,0,4.92,1,1
1,4594,772,23,4,0,0,0,0,0,1,0,0.0,0.0506,0,0,4.836,2,0
1,168,22,39,5,1,1,0,0,1,1,1,0.0048,0.0833,0,0,5.815,0,0
1,144,35,25,3,1,1,0,0,1,0,0,0.0,0.113,0,0,3.026,0,0
0,477,75,68,10,2,1,0,0,0,1,10,0.0183,0.0375,0,0,5.059,0,1
1,214,31,30,3,1,1,0,0,1,0,0,0.0,0.0213,0,0,5.529,1,0
1,193,44,14,3,1,1,0,0,0,1,0,0.0,0.0423,0,0,3.021,0,0
0,613,81,36,7,1,1,0,0,1,1,0,0.0,0.0139,0,0,4.898,0,0
1,315,50,29,5,1,1,0,0,1,0,1,0.0029,0.0554,0,0,4.945,0,0
1,199,26,50,7,1,1,0,0,1,0,3,0.012,0.0385,0,0,5.606,0,0
1,463,74,24,3,1,1,0,0,1,0,1,0.002,0.0411,0,0,5.065,0,0
0,671,110,60,9,2,1,0,0,2,1,24,0.0328,0.045,0,0,4.891,0,0
1,161,24,43,7,1,1,0,0,0,1,0,0.0,0.0994,0,0,5.194,0,0
1,63,12,69,15,1,1,0,0,0,0,0,0.0,0.0204,0,0,3.63,0,0
0,708,122,39,4,1,1,0,0,0,1,0,0.0,0.0548,0,0,4.635,3,0
0,2598,411,60,9,6,1,0,0,1,1,39,0.0147,0.0601,0,0,4.819,1,1
0,361,58,62,8,1,1,0,0,0,1,22,0.0519,0.0502,0,0,4.576,0,0
0,2546,328,65,10,3,1,0,0,1,0,8,0.0031,0.0718,0,0,5.299,2,0
0,3730,610,52,7,8,1,0,0,0,0,30,0.0079,0.064,0,0,4.744,0,1
1,152,21,34,5,1,1,0,0,0,1,0,0.0,0.068,0,0,5.654,0,0
0,763,105,40,8,1,1,0,0,1,2,9,0.0112,0.025,0,0,4.699,0,1
1,237,42,25,3,1,1,0,0,1,0,6,0.0228,0.0309,0,0,4.444,0,0
0,2539,359,50,10,3,1,0,0,0,1,144,0.0556,0.0322,0,0,5.03,0,0
1,188,29,50,8,1,1,0,0,0,0,0,0.0,0.0608,0,0,4.892,0,0
1,196,27,42,7,1,1,0,0,0,1,0,0.0,0.0757,0,0,5.441,0,0
1,198,33,63,10,1,1,0,0,1,0,8,0.0305,0.051,0,0,4.744,1,0
0,1454,231,64,10,3,1,0,0,2,1,47,0.0309,0.0476,0,0,5.033,0,1
0,382,52,64,10,1,1,0,0,1,0,8,0.0179,0.0874,0,0,5.871,0,1
1,453,73,3,1,1,1,0,0,10,0,17,0.0372,0.0442,3,1,4.811,1,0
1,182,27,48,7,1,1,0,0,0,1,0,0.0,0.0506,0,0,5.235,0,0
0,1149,202,42,7,1,1,0,0,0,2,39,0.0327,0.0413,0,0,4.129,1,0
1,222,32,19,3,1,1,0,0,0,0,3,0.0124,0.0442,0,0,5.257,0,0
1,167,30,30,5,1,1,0,0,1,0,6,0.0303,0.0345,0,0,4.314,0,0
1,70,10,55,4,0,0,0,0,3,0,17,0.1349,0.1264,0,0,7.429,0,0
1,302,51,60,10,1,1,0,0,1,0,1,0.0028,0.0643,0,0,4.607,0,0
0,1016,154,70,12,1,1,0,0,0,1,43,0.0396,0.0978,0,0,4.325,2,1
0,9378,1481,98,13,1,1,0,0,14,3,113,0.0119,0.105,2,1,4.843,3,0
0,579,77,42,9,0,0,0,0,0,1,56,0.09,0.0722,0,0,4.035,2,1
1,166,21,55,6,1,1,0,0,2,0,1,0.0045,0.0606,0,0,6.148,0,0
1,181,26,30,4,1,1,0,0,0,0,4,0.0189,0.1,0,0,5.467,0,0
0,1133,144,49,9,2,1,0,0,0,3,32,0.027,0.0476,1,1,4.641,1,1
1,162,20,48,6,1,1,0,0,1,0,1,0.0047,0.0741,0,0,6.269,0,0
1,170,26,39,5,1,1,0,0,2,0,1,0.0048,0.242,0,0,5.097,0,0
1,448,69,37,5,1,1,0,0,0,0,9,0.0185,0.0317,0,0,5.23,0,0
1,283,47,18,4,1,1,0,0,0,0,0,0.0,0.0551,0,0,4.627,0,0
0,1130,191,64,10,2,1,0,0,2,1,24,0.0201,0.0395,0,0,4.507,0,1
1,154,22,44,6,1,1,0,0,0,1,3,0.0151,0.0667,1,1,5.464,0,0
1,163,23,46,7,1,1,0,0,0,0,0,0.0,0.0909,0,0,5.5,0,0
0,422,79,35,6,0,0,0,0,0,1,9,0.0197,0.0925,0,0,4.047,0,1
1,144,35,16,3,1,1,0,0,1,0,0,0.0,0.1226,0,0,2.789,0,0
1,206,28,55,8,1,1,0,0,0,1,2,0.0076,0.0923,0,0,5.472,0,0
1,190,28,48,6,1,1,0,0,0,1,0,0.0,0.0681,0,0,5.618,0,0
0,904,130,18,3,3,1,0,0,0,0,9,0.0098,0.0666,0,0,5.376,2,0
1,160,28,30,6,1,1,0,0,2,0,6,0.0314,0.0882,0,0,4.176,0,0
1,494,121,46,7,1,1,0,0,10,0,0,0.0,0.2302,0,0,3.055,0,0
0,847,131,38,7,2,1,0,0,0,2,9,0.0102,0.0635,4,1,4.884,0,1
0,837,115,40,8,1,1,0,0,1,3,16,0.0182,0.0287,0,0,4.675,0,1
0,293,56,0,0,0,0,0,0,0,0,0,0.0,0.0225,0,0,3.964,0,0
0,172,28,62,12,0,0,0,0,0,1,8,0.034,0.1301,0,0,3.85,0,0
1,144,19,55,8,1,1,0,0,0,0,0,0.0,0.0573,0,0,5.815,0,0
0,222,36,33,5,0,0,0,0,1,1,1,0.0039,0.0531,0,0,5.073,0,0
1,180,21,41,6,1,1,0,0,2,0,5,0.0225,0.0602,2,1,6.333,0,0
0,514,72,40,6,3,1,0,0,0,1,36,0.0649,0.0706,0,0,4.821,5,0
1,178,26,36,6,0,0,0,0,2,0,6,0.0279,0.0305,0,0,5.312,1,0
0,23631,3254,33,6,74,1,0,0,0,48,966,0.0408,0.0569,1,1,4.704,21,0
0,1744,307,35,6,1,1,0,0,0,0,13,0.0073,0.0334,0,0,4.476,0,0
0,657,85,26,5,1,1,0,0,0,1,10,0.0146,0.1002,0,0,6.278,3,1
0,18136,3010,42,6,5,1,0,0,0,0,90,0.005,0.0387,1,1,4.692,7,0
0,8097,1075,90,13,1,1,0,0,1,0,94,0.0115,0.0986,0,0,5.691,2,0
0,4768,667,42,6,2,1,0,0,0,13,30,0.0062,0.0472,0,0,5.682,0,0
1,174,27,39,6,1,1,0,0,1,1,4,0.0187,0.0949,0,0,4.909,0,0
0,633,106,46,6,0,0,0,0,0,0,13,0.0191,0.0352,0,0,4.696,3,1
0,36,7,9,2,0,0,0,0,0,0,2,0.0435,0.129,1,1,3.667,0,0
1,428,50,45,5,0,0,0,0,0,3,0,0.0,0.0,0,0,7.218,0,0
0,398,74,41,8,0,0,0,0,0,0,0,0.0,0.0512,0,0,4.049,0,0
0,873,143,60,9,2,1,0,0,0,1,5,0.0054,0.0309,0,0,4.816,0,1
0,2246,336,50,8,6,1,0,0,1,3,134,0.0583,0.0482,1,1,4.703,0,1
0,895,143,36,7,0,0,0,0,0,2,69,0.074,0.0812,0,0,3.827,0,1
0,1584,230,69,11,2,1,0,0,0,0,15,0.0091,0.0643,0,0,5.071,0,1
0,1590,199,36,5,0,0,0,0,5,0,2,0.0012,0.1932,0,0,5.25,2,0
0,1007,175,61,10,1,1,0,0,0,0,43,0.0402,0.0735,0,0,4.351,1,1
1,166,24,55,8,1,1,0,0,0,1,3,0.0135,0.117,1,1,5.438,0,0
1,206,27,48,6,1,1,0,0,0,0,0,0.0,0.0622,0,0,5.848,0,0
0,890,149,45,9,0,0,0,0,1,2,37,0.0395,0.0755,5,1,4.101,0,1
0,1172,195,34,7,3,1,3,1,1,2,29,0.024,0.0646,0,0,4.282,0,1
0,681,93,22,3,2,1,0,0,2,0,31,0.044,0.0757,0,0,5.0,1,0
1,237,42,32,4,1,1,0,0,1,0,6,0.0222,0.0299,0,0,4.5,0,0
1,403,72,62,12,1,1,0,0,1,0,5,0.0107,0.0593,0,0,4.274,0,0
1,614,64,24,4,1,1,0,0,0,1,32,0.0501,0.0986,0,0,5.706,0,0
1,179,27,54,8,1,1,0,0,0,1,0,0.0,0.0934,0,0,5.2,0,0
0,2550,384,26,4,13,1,0,0,0,13,183,0.071,0.0875,0,0,5.273,2,0
1,154,22,41,6,1,1,0,0,0,0,0,0.0,0.0795,0,0,5.393,0,0
0,1351,222,37,5,0,0,0,0,0,1,22,0.0158,0.0583,0,0,4.326,3,1
1,171,24,51,7,1,1,0,0,0,0,2,0.009,0.064,1,1,5.613,0,0
1,179,32,27,5,1,1,0,0,3,1,7,0.0338,0.0845,0,0,4.027,2,0
0,494,68,56,12,0,0,0,0,0,1,15,0.0272,0.0782,0,0,3.862,0,1
0,357,66,43,9,0,0,0,0,0,1,8,0.02,0.1319,0,0,3.947,0,0
0,1507,253,30,6,0,0,0,0,0,0,75,0.0488,0.096,0,0,4.39,0,1
0,156,26,68,10,1,1,0,0,0,0,1,0.0044,0.1118,0,0,4.528,0,0
1,181,23,40,9,1,1,0,0,0,1,2,0.009,0.1154,0,0,4.938,0,0
1,384,61,64,10,1,1,0,0,1,1,6,0.0134,0.0347,0,0,4.958,1,0
1,330,55,40,7,1,1,0,0,2,0,2,0.0054,0.0396,0,0,4.516,1,0
0,2722,361,60,9,2,1,0,0,1,0,34,0.0122,0.0746,0,0,5.746,0,0
1,217,32,35,6,1,1,0,0,2,0,2,0.0079,0.0667,1,1,5.184,0,0
0,1187,196,17,3,0,0,0,0,0,0,37,0.0307,0.0759,0,0,4.884,1,0
0,514,73,42,7,3,1,0,0,0,1,34,0.061,0.076,0,0,4.7,5,0
1,180,26,55,6,1,1,0,0,2,1,0,0.0,0.0343,0,0,5.469,0,0
1,110,17,8,1,0,0,0,0,0,0,0,0.0,0.02,0,0,5.556,0,0
1,221,41,36,6,1,1,0,0,4,0,4,0.0155,0.0419,0,0,4.149,0,0
0,2980,438,29,4,13,1,0,0,0,11,142,0.0472,0.0833,1,1,5.267,4,0
0,1929,328,60,9,2,1,0,0,0,2,10,0.005,0.0306,0,0,4.534,1,1
1,161,20,41,6,1,1,0,0,0,0,0,0.0,0.0875,0,0,6.154,0,0
1,133,23,25,3,1,1,0,0,2,0,4,0.0252,0.0877,0,0,4.538,0,0
1,398,64,40,9,1,1,0,0,1,1,2,0.0046,0.0356,0,0,4.644,0,0
1,263,42,64,10,1,1,0,0,1,0,0,0.0,0.0706,0,0,4.904,0,0
1,248,46,67,11,1,1,0,0,2,1,6,0.019,0.0549,0,0,4.263,0,0
1,243,40,41,9,1,1,0,0,0,2,3,0.0105,0.0664,1,1,4.367,0,0
0,465,76,52,9,0,0,0,0,0,0,19,0.0367,0.1202,0,0,4.553,1,1
1,188,23,46,7,1,1,0,0,0,0,0,0.0,0.1374,0,0,6.067,0,0
1,244,36,50,8,1,1,0,0,0,0,0,0.0,0.0297,0,0,5.364,1,0
1,187,24,43,7,1,1,0,0,0,1,0,0.0,0.0383,0,0,5.903,1,0
1,320,56,62,12,1,1,0,0,1,0,2,0.0052,0.0438,0,0,4.397,0,0
0,791,136,56,10,1,1,0,0,0,2,83,0.0979,0.1417,0,0,4.089,1,0
1,164,22,65,9,1,1,0,0,0,0,0,0.0,0.0407,0,0,5.548,0,0
1,213,30,48,7,1,1,0,0,0,1,0,0.0,0.0526,0,0,5.649,0,0
1,167,23,49,7,1,1,0,0,0,0,4,0.0184,0.0764,0,0,5.367,0,0
0,1454,236,50,8,4,1,0,0,0,0,35,0.0233,0.0365,0,0,4.713,0,1
1,252,41,50,8,1,1,0,0,0,0,0,0.0,0.0402,0,0,4.571,0,0
1,155,22,55,6,1,1,0,0,3,0,5,0.0237,0.0541,2,1,5.464,0,0
1,431,71,39,5,1,1,0,0,0,0,1,0.0021,0.0456,0,0,4.921,0,0
0,1924,318,60,9,3,1,0,0,0,2,26,0.0131,0.0422,0,0,4.648,0,1
1,233,34,60,14,1,1,0,0,1,0,0,0.0,0.0877,0,0,4.75,0,0
1,148,21,53,6,1,1,0,0,2,1,0,0.0,0.0878,0,0,5.481,0,0
0,1789,302,64,10,2,1,0,0,3,0,14,0.0076,0.0309,0,0,4.497,0,1
1,273,48,39,5,1,1,0,0,1,0,6,0.0192,0.0606,0,0,4.472,0,0
1,338,57,36,6,1,1,0,0,3,0,0,0.0,0.0775,0,0,4.508,0,0
1,213,35,39,5,1,1,0,0,1,0,0,0.0,0.0777,0,0,4.825,0,0
0,761,134,10,2,1,1,0,0,0,0,0,0.0,0.0183,0,0,4.412,1,0
1,150,23,44,6,1,1,0,0,0,0,4,0.0205,0.0714,0,0,4.966,0,0
1,175,23,27,3,1,1,0,0,0,0,0,0.0,0.0424,0,0,6.346,0,0
1,167,22,41,9,1,1,0,0,0,2,0,0.0,0.0759,0,0,5.097,0,0
1,179,24,44,6,1,1,0,0,4,0,3,0.0134,0.0798,0,0,5.533,0,0
1,158,20,48,7,1,1,0,0,0,0,0,0.0,0.0828,0,0,6.259,0,0
1,262,36,49,6,1,1,0,0,0,0,3,0.0096,0.0684,0,0,5.643,0,0
0,1789,279,44,7,4,1,0,0,0,3,39,0.0213,0.0415,0,0,4.71,1,1
1,234,34,43,7,1,1,0,0,0,1,0,0.0,0.0423,0,0,5.195,0,0
1,172,24,27,3,1,1,0,0,0,1,0,0.0,0.1133,0,0,5.556,0,0
0,482,73,34,5,0,0,0,0,0,0,28,0.0542,0.0243,0,0,5.103,0,1
1,288,53,29,5,1,1,0,0,0,0,1,0.0031,0.0243,0,0,4.276,0,0
1,250,44,67,10,1,1,0,0,2,0,0,0.0,0.0528,0,0,4.556,0,0
1,411,73,60,10,1,1,0,0,2,0,3,0.0064,0.0548,0,0,4.434,0,0
0,1714,283,64,10,2,1,0,0,1,1,51,0.0287,0.0644,0,0,4.635,0,1
0,1483,226,90,12,4,1,0,0,0,0,49,0.0311,0.0815,2,1,5.382,0,0
0,634,96,47,10,0,0,0,0,0,0,36,0.0528,0.311,0,0,4.557,0,1
0,4820,667,74,13,2,1,0,0,0,0,44,0.009,0.0989,0,0,5.465,1,0
0,2251,385,39,7,3,1,0,0,0,1,19,0.0083,0.0333,0,0,4.39,0,1
1,170,27,60,8,1,1,0,0,0,0,0,0.0,0.108,0,0,5.029,0,0
1,320,56,60,10,1,1,0,0,2,0,1,0.0026,0.0403,0,0,4.53,0,0
0,6682,1097,71,9,9,1,3,1,2,2,661,0.0979,0.0973,0,0,4.438,3,0
1,221,41,67,11,1,1,0,0,2,1,4,0.0138,0.0594,0,0,4.288,0,0
1,206,31,56,7,1,1,0,0,0,0,0,0.0,0.0515,0,0,5.105,0,0
1,152,23,41,6,1,1,0,0,2,0,5,0.0258,0.0357,2,1,5.0,1,0
0,6775,944,71,10,6,1,0,0,1,0,55,0.008,0.0708,0,0,5.624,0,0
1,411,73,27,4,1,1,0,0,1,0,5,0.0114,0.0419,0,0,4.403,0,0
1,191,29,34,5,1,1,0,0,2,0,0,0.0,0.1543,0,0,5.147,0,0
1,222,34,30,3,1,1,0,0,1,0,0,0.0,0.1414,0,0,5.351,0,0
1,152,17,48,6,1,1,0,0,0,0,0,0.0,0.0701,0,0,6.826,0,0
1,226,35,15,3,1,1,0,0,0,0,0,0.0,0.0611,0,0,4.737,0,0
1,224,33,41,6,1,1,0,0,0,0,0,0.0,0.0625,0,0,5.333,0,0
0,1259,217,42,5,0,0,0,0,1,2,34,0.0261,0.0929,0,0,4.225,1,1
1,186,24,39,5,1,1,0,0,2,0,1,0.0044,0.076,0,0,5.931,0,0
1,232,35,51,7,1,1,0,0,0,0,0,0.0,0.0569,0,0,5.024,0,0
1,302,51,46,8,1,1,0,0,0,0,2,0.0057,0.0568,0,0,4.508,0,0
1,291,52,26,4,1,1,0,0,1,0,2,0.0063,0.0747,0,0,4.339,0,0
1,178,34,25,5,1,1,0,0,2,0,7,0.0343,0.0429,0,0,3.769,0,0
0,904,136,72,11,1,1,0,0,0,0,30,0.0307,0.225,0,0,4.837,0,1
1,157,22,44,7,1,1,0,0,1,2,3,0.0149,0.1208,1,1,5.241,0,0
1,77,14,28,5,1,1,0,0,0,0,0,0.0,0.05,0,0,4.211,0,0
1,404,72,25,5,1,1,0,0,0,0,3,0.007,0.0646,0,0,4.26,0,0
0,3785,543,49,9,2,1,0,0,0,0,22,0.0057,0.0787,0,0,5.612,1,0
1,170,25,58,7,1,1,0,0,0,2,0,0.0,0.0719,0,0,5.219,0,0
1,364,59,16,2,1,1,0,0,1,0,5,0.0131,0.0471,0,0,4.951,0,0
0,610,115,32,5,0,0,0,0,0,1,2,0.0031,0.0535,0,0,4.075,1,0
0,851,117,24,5,0,0,1,1,0,3,22,0.0251,0.0768,0,0,3.918,0,0
1,181,9,37,1,1,1,0,0,0,0,15,0.0685,0.2487,0,0,20.4,0,0
0,270,50,33,6,0,0,0,0,0,2,16,0.0526,0.081,0,0,4.036,0,1
1,130,23,60,10,1,1,0,0,3,0,1,0.0052,0.1064,0,0,4.303,0,0
1,187,23,60,8,1,1,0,0,0,0,0,0.0,0.08,0,0,6.452,0,0
0,1341,219,72,11,3,1,0,0,0,0,24,0.017,0.04,0,0,4.561,0,1
1,198,31,42,6,0,0,0,0,0,0,6,0.0249,0.1105,0,0,5.297,1,0
0,1609,274,60,9,2,1,0,0,1,2,9,0.0054,0.0395,0,0,4.583,0,1
1,158,9,31,1,1,1,0,0,0,0,15,0.0789,0.2687,0,0,17.5,0,0
0,448,78,50,8,1,1,0,0,0,0,52,0.1042,0.11,0,0,4.198,0,1
0,4189,641,128,17,2,1,0,0,0,0,51,0.0118,0.0539,0,0,5.178,1,0
1,442,71,67,11,1,1,0,0,1,1,6,0.0118,0.0354,0,0,4.902,0,0
0,1329,220,68,10,7,1,0,0,0,2,4,0.0029,0.0548,0,0,4.461,0,0
0,1235,179,36,6,2,1,0,0,0,1,14,0.011,0.0425,0,0,4.784,1,1
0,2205,372,36,6,2,1,0,0,0,1,26,0.0116,0.0674,0,0,4.669,3,1
0,231,38,55,7,0,0,0,0,0,0,22,0.0767,0.1562,0,0,4.756,0,1
0,881,133,21,4,1,1,0,0,0,2,0,0.0,0.0113,0,0,4.533,1,0
0,1062,177,46,10,3,1,0,0,0,0,39,0.0352,0.1255,0,0,4.342,2,1
0,334,56,21,3,0,0,0,0,0,0,6,0.0169,0.1131,0,0,4.746,0,0
0,1481,231,34,5,2,1,0,0,0,0,34,0.0224,0.0363,0,0,5.28,0,0
0,617,94,50,8,4,1,0,0,1,1,33,0.0494,0.0481,0,0,5.069,0,1
0,2268,390,23,4,2,1,0,0,0,0,19,0.0083,0.0564,0,0,4.543,1,1
0,322,57,45,9,1,1,0,0,0,0,4,0.0109,0.1201,1,1,4.348,1,0
1,885,227,43,9,1,1,0,0,4,0,25,0.0269,0.057,9,1,2.856,0,0
1,180,26,27,3,1,1,0,0,0,2,0,0.0,0.0798,0,0,5.621,0,0
1,211,31,65,9,1,1,0,0,1,1,2,0.0072,0.029,0,0,5.225,0,0
0,687,109,45,6,0,0,0,0,0,3,25,0.0341,0.0601,0,0,4.565,0,1
